,Time,S&H,ECE,CSE,EEE,CT,AUTO,Total
37,2022-01-01 00:00:37,0.35047667931163984,3.2388866093717885,7.279696802982859,1.955145039007723,1.1977263167759,2.3243009604580434,16.346232407907955
38,2022-01-01 00:00:38,3.147823341888445,5.023106580211976,2.2127259091459104,2.39389953622,4.017133119082357,9.117037444297146,25.911725930845833
39,2022-01-01 00:00:39,8.126787421031716,3.6879504432290267,2.803695245379325,0.21149842423103804,9.421132871593557,8.182642909717687,32.433707315182346
40,2022-01-01 00:00:40,0.7715488688555916,5.238262833813909,8.47144070063624,6.807363137889283,5.771702440772888,6.006700082684963,33.06701806465287
41,2022-01-01 00:00:41,3.6195396769604935,3.5689694200379463,4.335933214468685,6.05462014161846,4.019884821548223,5.314344664586983,26.91329193922079
42,2022-01-01 00:00:42,6.457360406127348,4.062390424892724,9.949281937602022,4.883545716770694,5.79150526048995,3.6457585388305547,34.789842284713295
43,2022-01-01 00:00:43,8.456087941530777,1.1187969849554413,2.0903055989298025,5.387031774126525,6.278795093817802,2.778577029978142,26.10959442333849
44,2022-01-01 00:00:44,9.311752005449934,7.582155403838914,5.2220755515959265,3.5766279270147807,3.34905310192306,8.193654468749509,37.23531845857212
45,2022-01-01 00:00:45,3.958371415798012,0.3063203505364409,1.7048998427273654,5.087600290261723,5.1133592504514835,5.191610412487732,21.362161562262756
46,2022-01-01 00:00:46,5.1189966623964365,9.692352139920873,4.624412061673543,7.76520494987969,3.8632238435203714,4.271517306476841,35.33570696386775
47,2022-01-01 00:00:47,7.998892971925012,7.2011868231354725,6.900750298162751,6.46177814794971,1.5839399699333312,0.4646690370608675,30.611217248167147
48,2022-01-01 00:00:48,5.121751078376536,0.21051130073238,1.3611074909694931,5.321954215065258,9.400270306830047,5.7426180436955265,27.15821243566924
49,2022-01-01 00:00:49,2.1130940363967543,1.333889478198761,8.267441969687631,4.32719663037036,2.6734616671801135,8.156111395639604,26.871195177473226
50,2022-01-01 00:00:50,6.850099680199033,0.007705480924160568,7.448441797958027,6.124578794394746,7.170239219923981,4.179967310790121,31.781032284190072
51,2022-01-01 00:00:51,4.6247893633027495,9.636778246598409,3.431404144048904,2.529091939569824,9.095496475713261,3.2447944080505033,32.56235457728365
52,2022-01-01 00:00:52,6.455850384886805,7.178851062608482,2.0628667832003513,6.561061141433143,7.94491804900786,7.888922641476492,38.09247006261313
53,2022-01-01 00:00:53,1.8132854930892728,1.0968805287104433,6.292099058199638,2.0218929210481127,1.556360951167679,2.189790049524585,14.970309001739732
54,2022-01-01 00:00:54,9.589917816319076,1.9049677425425615,9.01479844433931,3.8556373768777874,1.9777268579091445,7.5273353673626495,33.870383605350526
55,2022-01-01 00:00:55,7.793300357484073,3.4536743447353357,1.5028530398030449,3.7931640862504947,6.934884165125675,4.902977694530221,28.38085368792884
56,2022-01-01 00:00:56,8.01436684770654,3.98401722449102,2.8654257654191087,7.621568747669279,3.7412322027795133,9.577773392171574,35.80438418023704
57,2022-01-01 00:00:57,1.4729581414018866,3.611271010980998,0.19806559234884946,9.57026825235757,4.978431924207582,8.187896074596173,28.01889099589306
58,2022-01-01 00:00:58,6.359712888653396,0.11747655513207667,9.299486748709088,3.405851456640039,1.8021679639343335,3.8344835567061653,24.819179169775097
59,2022-01-01 00:00:59,4.561571902516403,0.8487093062446305,0.23810029813415623,0.6507974448933906,6.743802930602428,8.51706731472997,21.560049197120975
60,2022-01-01 00:01:00,2.636466716748902,0.9765709416375445,4.94384150529269,8.262182929876627,8.077661353627185,7.564891268491541,32.46161471567449
61,2022-01-01 00:01:01,9.12165645290073,3.9872636958506447,2.7380504893290314,5.993427067067879,3.7033365765998383,9.362948701136686,34.90668298288481
62,2022-01-01 00:01:02,7.3642778758989325,3.543463313789875,0.49197537769334554,9.261126410928401,4.995634419197776,2.121366031695764,27.777843429204097
63,2022-01-01 00:01:03,1.7329340717592234,0.5465978105564151,5.124417438833259,7.730551879444456,8.159247478755955,9.53639281131505,32.83014149066436
64,2022-01-01 00:01:04,7.90415055218319,8.040654882873117,2.389640278180466,0.7171016478626036,3.622152289978061,6.278978158051408,28.952677809128843
65,2022-01-01 00:01:05,1.555195986154636,2.613288881798983,6.460075209185115,2.076000583918102,5.918164282524497,6.882163858100129,25.50488880168146
66,2022-01-01 00:01:06,1.2234861493931681,5.697328193872409,0.24552397982628094,3.103216460020662,7.228943346609212,0.3354757131910946,17.833973842912826
67,2022-01-01 00:01:07,0.2704434450165749,3.1256668443356075,7.473490932124765,4.790243065711071,0.12130867152657099,3.9829856417033893,19.76413860041798
68,2022-01-01 00:01:08,4.406336180391152,4.172215618397926,1.1653915542926718,9.93880024239876,5.00317165669575,2.4341839974285753,27.120099249604834
69,2022-01-01 00:01:09,6.220311995506816,9.15419346970768,4.819254578629899,5.8386289145159385,0.5968647968472585,7.392782815094404,34.022036570302
70,2022-01-01 00:01:10,5.250825119403567,6.455644977603191,1.847433576550166,0.928122547427751,0.2608539925100606,7.168496494607215,21.91137670810195
71,2022-01-01 00:01:11,2.6641693133803432,9.792357900278502,6.751391963366309,4.303148209273649,0.7536237652362421,7.1264912656612065,31.391182417196255
72,2022-01-01 00:01:12,9.685052965952126,2.1091120051261947,9.719090880894175,4.6304606638576615,9.01730248375588,0.41270425475419814,35.57372325434023
73,2022-01-01 00:01:13,9.826816982387994,0.8161533296341161,7.9611811371842345,0.31922642217238284,9.56602335984158,9.306622769033806,37.796024000254114
74,2022-01-01 00:01:14,2.722853290116598,1.840230287506135,6.366643772555383,0.766045336063772,1.079083401394202,0.29740966985253525,13.072265757488626
75,2022-01-01 00:01:15,3.1792428901567007,4.494663821502689,2.723230602315103,4.646687915807113,9.674011034344606,0.06071531440851263,24.778551578534724
76,2022-01-01 00:01:16,7.199975384508553,7.057124314262268,7.746734060401716,8.661894952065344,7.293267945337865,5.997431068357875,43.956427724933626
77,2022-01-01 00:01:17,8.717748753862388,9.387494896623176,2.8100999234049304,3.6871656442446654,9.528744195536355,6.834488498890353,40.96574191256187
78,2022-01-01 00:01:18,2.844660762614426,4.474540252560021,1.2700252482360108,9.49899955322461,8.441299815330531,3.851851475341024,30.381377107306623
79,2022-01-01 00:01:19,4.491206939228559,6.021752850809864,9.215086375578258,7.203184882212619,4.60853359675518,9.791450167844403,41.33121481242888
80,2022-01-01 00:01:20,5.311281118378542,5.436070930181729,6.549228338590407,4.603091886215456,7.816088366934356,6.155957085521547,35.87171772582204
81,2022-01-01 00:01:21,4.029322338871496,6.009420514033898,0.8343014055618314,1.0760238897869734,3.0528790937123373,7.706608282846259,22.708555524812795
82,2022-01-01 00:01:22,7.417593041983009,7.69283726920872,8.949303698719955,9.105401928592002,8.34443901012669,2.371634167266609,43.881209115896986
83,2022-01-01 00:01:23,9.33256189077629,6.08638537782178,2.2752947333622577,0.18743843583150954,0.6401643973421711,7.498293544374902,26.020138379508914
84,2022-01-01 00:01:24,5.199372154476825,2.8260763123728094,5.657695843723404,2.9968157206482737,1.3330928569886957,8.249324596263927,26.262377484473937
85,2022-01-01 00:01:25,3.4052984999738745,7.818267647788603,4.124800250682585,2.6253178227701413,7.560363716847784,3.6082342749168017,29.142282212979794
86,2022-01-01 00:01:26,0.8221349719236992,8.448488755121295,0.09551323446867599,9.65892837480549,3.5705769778088614,4.876159269281953,27.471801583409974
87,2022-01-01 00:01:27,0.9832534274691562,2.733653343347189,6.605668883325075,9.512450284258488,3.4703180490348706,4.589203091793593,27.89454707922837
88,2022-01-01 00:01:28,1.3779644264937552,4.1618028659680455,2.7869358812466185,9.74873367721832,2.0436871537295875,6.948682281207671,27.067806285864
89,2022-01-01 00:01:29,1.9763003538259682,5.741114152615662,7.139415139486217,7.469522004226814,3.289310445146414,6.2355517820607265,31.8512138773618
90,2022-01-01 00:01:30,6.124155628963407,2.0166539745124554,1.2328672413130404,9.891983514514685,4.593473955905032,6.952237689674702,30.811372004883324
91,2022-01-01 00:01:31,0.19954031510971415,2.754167034759284,2.1290467455069395,2.444814484953187,8.041660115931128,6.043048589904759,21.61227728616501
92,2022-01-01 00:01:32,9.187485242999694,0.7675733668037243,9.30243941917349,0.7222256543648187,9.052960641009644,3.483871893553557,32.51655621790493
93,2022-01-01 00:01:33,1.349461330078442,6.415743829836803,3.242664891307774,4.55970934931946,3.6894216015054973,8.824002848135882,28.081003850183862
94,2022-01-01 00:01:34,4.740059180029684,5.8255391064830135,8.78114411854338,8.232210109248738,1.1497869610580225,6.238450207382913,34.967189682745754
95,2022-01-01 00:01:35,0.9265707144765545,5.197551138266846,1.3609668814585185,2.8416535502766616,5.458844492425322,8.375116796714469,24.16070357361837
96,2022-01-01 00:01:36,8.021195473222251,8.841356839893052,4.1059870451782725,2.937180463066099,4.812887152348161,8.930363984455203,37.64897095816304
97,2022-01-01 00:01:37,6.102611956547373,7.9358441433771905,1.3463485275381892,9.892571524483465,4.260411104417768,2.785141717797357,32.32292897416134
98,2022-01-01 00:01:38,7.092528748159057,6.619878708305887,7.119932791196279,2.561485849556843,4.179855020031392,0.315672839436435,27.88935395668589
99,2022-01-01 00:01:39,5.41484349626452,5.158298115212977,5.487054282911338,0.7136689256836948,4.711015649025978,3.965402681505128,25.450283150603635
100,2022-01-01 00:01:40,5.074331863894175,5.56394706761925,5.929505867446727,4.773131195860792,3.811488045414725,5.046537142568633,30.198941182804305
101,2022-01-01 00:01:41,3.2929659425562,8.702266033804431,0.0015740737282132766,3.2154895737497013,3.3455286610367985,4.829130003482759,23.386954288358105
102,2022-01-01 00:01:42,9.608995668112993,4.427060499889577,7.388836451352148,7.068691979899634,5.319012335592237,4.1561537378964815,37.96875067274307
103,2022-01-01 00:01:43,5.150404852206249,4.345547909149138,4.916758444883088,8.098860077511992,3.9622879421551884,5.5503962306125345,32.02425545651819
104,2022-01-01 00:01:44,9.04575820096062,3.099734043938934,5.3231154856242044,5.773066143368421,5.435348356610672,2.560259291535494,31.237281522038344
105,2022-01-01 00:01:45,6.7339456872297365,4.188601016215786,4.0495043138027595,6.843817435633034,4.264056606330042,0.23595231019670204,26.315877369408064
106,2022-01-01 00:01:46,8.576572298564248,8.910226700055757,4.67839581666955,8.467658587314835,4.674045421710136,2.959465089324489,38.26636391363901
107,2022-01-01 00:01:47,2.133257754549569,4.395271345750982,3.2649287444638975,1.0908505300549065,5.755417653301001,0.3177383914529619,16.95746441957332
108,2022-01-01 00:01:48,4.737236779489422,2.7412340210359543,2.3651933349190326,1.0922188886181938,5.154791587975726,2.169177752993833,18.25985236503216
109,2022-01-01 00:01:49,5.896866831002601,6.839963109267667,5.050376558284553,8.082903420199525,9.490595034761183,9.682908650924208,45.04361360443974
110,2022-01-01 00:01:50,4.420300794531162,0.08256231015828952,1.831330446275946,9.315377770562819,4.0738026488000925,7.064350638705955,26.787724609034264
111,2022-01-01 00:01:51,5.291203646404673,2.6532400767712536,3.932636473198178,2.812894586522358,5.7530492554201675,6.815952316376763,27.25897635469339
112,2022-01-01 00:01:52,1.7978117854948816,3.880156211983051,0.4898592229407994,8.027176426094272,9.572482055572806,2.023050356769959,25.79053605885577
113,2022-01-01 00:01:53,5.026906675371645,8.992692525586541,2.9721826064670798,3.088893486653274,3.341102846400774,8.661052868575918,32.082831009055226
114,2022-01-01 00:01:54,6.942900640414262,9.53805104968018,9.406479561384623,0.9930184979589995,8.327236006454019,9.628407909152376,44.83609366504446
115,2022-01-01 00:01:55,5.748500650604672,7.889162592666618,0.3246853427911822,5.205643200283548,1.942944473196817,0.5247679705974306,21.63570423014027
116,2022-01-01 00:01:56,3.2043352413888417,1.4294557252216489,4.342277705148677,2.292063426172887,9.89686599235387,6.270629069316868,27.435627159602795
117,2022-01-01 00:01:57,5.377443572663026,8.891739461271444,5.006652793131239,1.8119110809983818,1.1169898290227764,2.3860812903696926,24.59081802745656
118,2022-01-01 00:01:58,8.996633025312065,9.834645227547751,0.026455744491846733,4.304791678379583,7.71164312246369,6.697086776529075,37.57125557472401
119,2022-01-01 00:01:59,4.127832696785503,2.529571505872564,3.990197522015997,1.1742546081864291,7.86652837242237,3.0861139423268624,22.774498647609725
120,2022-01-01 00:02:00,6.03318890797053,8.67397807779094,6.993606487684451,2.948097449492849,7.84711682560806,4.438253738081919,36.93424148662875
121,2022-01-01 00:02:01,6.606856474863294,5.068537790504709,7.572074607272475,9.565608029760892,7.347949319777776,6.802078835920663,42.963105058099806
122,2022-01-01 00:02:02,3.11968253218597,0.19859993174850543,2.7783326896746208,1.6336106648857829,2.0715146157431272,1.515780897062936,11.317521331300942
123,2022-01-01 00:02:03,6.965436055861133,7.105663207363308,3.210553750347259,2.3523669629717334,5.2881423228665785,6.335993947261372,31.258156246671383
124,2022-01-01 00:02:04,6.568341523087323,5.02878991869966,3.9814208672142195,5.615106461454772,6.164343730835374,3.5995977416639944,30.957600242955344
125,2022-01-01 00:02:05,5.057878192123763,8.257511292237835,8.842691751428632,2.767053814508549,9.194279045532355,9.94495203517628,44.06436613100741
126,2022-01-01 00:02:06,6.267337868006065,8.33400573100282,3.731885314501344,0.5659758187343844,9.462582231031371,3.9296503117466552,32.29143727502264
127,2022-01-01 00:02:07,6.085441026623458,0.9807800241706444,5.388276740469646,4.444973535524204,6.771459658933411,7.373362332253418,31.04429331797478
128,2022-01-01 00:02:08,2.0841478923187062,9.418114655642299,4.570545155131164,9.360376364154902,0.43177189646876224,0.724553092407122,26.589509056122953
129,2022-01-01 00:02:09,2.007681945811959,4.631346125687075,5.838352682139249,1.951965437198887,5.373549824813804,6.143907994666881,25.946804010317855
130,2022-01-01 00:02:10,8.983961284121643,3.9502820907073133,9.384254492911108,9.286810932566762,3.6498576150646054,5.227921020649617,40.48308743602105
131,2022-01-01 00:02:11,1.0873496360024026,4.3409445661990045,4.708777493773679,2.1624778998561798,1.3270510907518396,7.1257566937047585,20.75235738028786
132,2022-01-01 00:02:12,2.9783152583520955,3.4922626421936096,7.522002155865319,6.089087498143031,0.7700501594120934,8.973247605010965,29.824965318977114
133,2022-01-01 00:02:13,6.173733409341255,4.1908315068352175,5.680604399358941,2.9471923729283835,6.107095052922441,3.483721121236875,28.583177862623117
134,2022-01-01 00:02:14,1.6894469178871596,8.98856867111913,8.005618232698374,9.504062803564391,1.1529747045447791,6.8716115903426,36.21228292015644
135,2022-01-01 00:02:15,8.71987900537069,6.366859587395349,5.005558930088555,7.6280277113528685,2.3525074595719984,2.573008932316637,32.6458416260961
136,2022-01-01 00:02:16,1.1290961404646105,1.1258726948075293,3.657541076296804,6.671893140143833,7.4478234868846735,7.658104587220793,27.69033112581824
137,2022-01-01 00:02:17,5.953553267851631,1.1086924378490737,1.4087803889053485,5.970637318175674,5.438328813603835,7.015795943370877,26.895788169756436
138,2022-01-01 00:02:18,0.28695516263828935,7.440749797211109,5.325736921268178,3.4112170107247533,6.914185167666385,9.611933684774977,32.99077774428369
139,2022-01-01 00:02:19,0.7408373772253674,3.71148352152081,4.300010218961451,0.7089350777195413,5.480195983785999,9.921601574652538,24.863063753865706
140,2022-01-01 00:02:20,7.413138358210855,1.0211973801382224,5.536481070474534,0.33044463432835847,2.8663907518135954,5.336524770783749,22.50417696574931
141,2022-01-01 00:02:21,1.8809765797774103,5.898299778767216,7.363338467921951,2.507985713670524,0.036512111554984905,4.70653821613499,22.393650867827077
142,2022-01-01 00:02:22,0.29697861888947297,8.794370299716466,8.296340795612156,9.965807195060304,9.2999016241234,7.004595634942246,43.65799416834405
143,2022-01-01 00:02:23,9.374638641635807,2.6260998651504552,6.933790572026011,4.493107164210496,8.715584782507204,3.6889818996290247,35.832202925159
144,2022-01-01 00:02:24,2.8032606822254813,8.538240382353134,6.288903234820676,6.6568768937205425,4.324565954401521,1.4338078623336559,30.04565500985501
145,2022-01-01 00:02:25,5.376347840953927,1.3673761992970002,8.014973656022319,2.9596544131842517,8.371660160377008,2.874999258193003,28.96501152802751
146,2022-01-01 00:02:26,2.595692962867009,0.3472796151836255,1.9916703397958369,8.95800420083704,8.578130320115346,9.304016609089786,31.77479404788864
147,2022-01-01 00:02:27,7.840271319447989,2.987591443679616,3.058132800910659,1.7405380352713973,1.9869056661639994,4.290305363883592,21.903744629357256
148,2022-01-01 00:02:28,2.9192079961633546,7.1567995649408935,2.8340085928518888,6.304233537493806,2.913936162105699,2.0339832212161078,24.16216907477175
149,2022-01-01 00:02:29,5.791655669542116,2.647092906536106,4.360623950091254,1.8121612299642609,2.368516248868502,0.8301513051259402,17.81020131012818
150,2022-01-01 00:02:30,6.192450885625477,1.123818137962509,3.6693379810258255,5.945393938581165,4.63427829037885,5.701590896084102,27.266870129657928
151,2022-01-01 00:02:31,3.3584788578098634,8.318589487266921,4.927536085411242,2.001643692480204,9.159555408406511,0.11780690860429988,27.883610439979044
152,2022-01-01 00:02:32,9.705291017500645,2.727769585542257,4.254078392837122,5.637790188274679,6.531638115812922,1.9810399574006599,30.837607257368283
153,2022-01-01 00:02:33,4.115971294737094,5.0720754518272315,0.7397719681721693,5.744238963479361,8.396980756994486,8.467447755760748,32.53648619097109
154,2022-01-01 00:02:34,8.593791455977456,7.599364588496885,1.9562827688028073,8.157212093751232,2.699895324312287,8.979057235991446,37.98560346733212
155,2022-01-01 00:02:35,7.285457697192222,2.744995389061459,1.5777131506774211,0.7452245475540076,3.044413578342293,0.7352936263429044,16.13309798917031
156,2022-01-01 00:02:36,9.36038674729138,9.15490767030343,4.567839222635834,9.650078640788937,4.872656851788195,5.108013162468827,42.7138822952766
157,2022-01-01 00:02:37,3.170787923053995,0.9985408245365479,0.321378274780445,0.44001593849458676,4.357266148725603,5.3019335367837375,14.589922646374914
158,2022-01-01 00:02:38,1.6726214295572017,1.2252686529939616,7.785591576576886,0.6081974279662283,2.3551220169952822,0.69626957232375,14.343070676413308
159,2022-01-01 00:02:39,6.570568728171083,1.7500734963781117,3.9076284904247274,6.826977585856728,6.246063340690426,5.587784565255135,30.88909620677621
160,2022-01-01 00:02:40,3.8333236981312613,1.7277709255416496,5.7692291845483,9.681941245099786,5.606783854847804,5.141822815224284,31.760871723393088
161,2022-01-01 00:02:41,3.940628443109434,2.934651951248725,6.074030800703935,2.4390166477338884,1.3051855515741984,5.4203271478045725,22.113840542174756
162,2022-01-01 00:02:42,7.961616812243657,6.837393908571023,6.663195748775137,2.85167653852318,9.889177191143574,1.9723967937935671,36.17545699305013
163,2022-01-01 00:02:43,1.9341129635957521,6.489458584537655,4.639850469544582,2.3585901304895476,8.568225734820716,5.690754004523471,29.680991887511723
164,2022-01-01 00:02:44,2.061432474000954,9.162119443155941,3.1718353261914856,7.685534224945593,9.100471209649434,4.879558833318055,36.060951511261464
165,2022-01-01 00:02:45,6.645093729217134,1.2532626046614093,0.8459858065892811,6.278274963655272,1.6601404711735357,3.7670966095390956,20.449854184835726
166,2022-01-01 00:02:46,8.165835109864082,0.2745586382859255,2.1689927329600636,8.079172282619624,8.362115005322,9.37901626100927,36.42969003006097
167,2022-01-01 00:02:47,9.178923707321204,6.209983050951279,6.6611192228264,5.924860864706818,4.102923494403789,3.1347487911025986,35.21255913131209
168,2022-01-01 00:02:48,5.137771018119927,9.232023637512707,1.254734136152763,2.0901728606183436,1.9753496330103648,4.837533610830055,24.527584896244157
169,2022-01-01 00:02:49,9.733838823924778,6.752454539648909,2.9715829408008956,3.4054502152815704,2.118213550982456,2.5637973458298333,27.545337416468445
170,2022-01-01 00:02:50,9.45762955413384,6.452333575920081,7.095309261678895,4.7602811652932004,2.930804345611342,1.3296113905556861,32.02596929319304
171,2022-01-01 00:02:51,6.9173849175096125,3.8378998517361715,9.77184093506565,7.167054659010615,0.8763332811497215,9.674245946693912,38.24475959116568
172,2022-01-01 00:02:52,0.03024978923406807,0.49767756860656265,7.472994421229995,0.004138405985140148,2.4279369001682136,1.9708914037929814,12.403888489016959
173,2022-01-01 00:02:53,1.267024833374587,7.075194862268104,5.149229751818748,1.7714507755182074,9.750589051632968,3.690935073036734,28.704424347649347
174,2022-01-01 00:02:54,3.7596536386943735,6.33993520373887,3.2007803572808924,7.051128716339549,9.72561537611583,1.8466616111329714,31.923774903302487
175,2022-01-01 00:02:55,5.386434253924315,9.10382547465318,8.96828082892513,8.331252010851474,0.629732381241479,8.259956213694274,40.67948116328985
176,2022-01-01 00:02:56,4.743550294399319,9.423068480550281,5.219711123592977,3.4469657465058114,8.857530802933217,5.814124430472254,37.50495087845386
177,2022-01-01 00:02:57,1.3184918560347347,7.023688587099607,0.9710075221301417,4.771226083076133,8.143786419548299,1.1594480333575463,23.387648501246463
178,2022-01-01 00:02:58,4.067890352644942,1.1464748423202609,3.710607563747035,1.0723741727961777,2.4979899840886466,0.9473939766221295,13.44273089221919
179,2022-01-01 00:02:59,0.8104657762498046,4.838433127707992,5.0132848600781,7.767811838095408,4.104153475425224,9.133570751965818,31.667719829522348
180,2022-01-01 00:03:00,2.0010316163882003,0.22674150713478114,9.363867028634766,8.155357381738582,7.2219564466764785,0.7678111857810899,27.736765166353898
181,2022-01-01 00:03:01,5.101617787620914,5.8337844974569,7.361826187567963,2.025187676952669,0.4943745703473901,4.897236671880741,25.714027391826576
182,2022-01-01 00:03:02,9.937599409657093,0.5014321359086216,6.6192132182283085,2.4834367248671194,3.108426568823722,6.141631883204196,28.791739940689062
183,2022-01-01 00:03:03,2.2808202255105514,7.232996233671022,4.498964878006262,7.116138577893513,1.870865138777661,6.01247565276498,29.012260706623987
184,2022-01-01 00:03:04,7.976132519598076,4.724937231092593,7.0655324856723905,5.153842432460069,6.67985245892091,3.821976926532098,35.42227405427614
185,2022-01-01 00:03:05,1.8543253252102954,2.7463718297259243,3.525024640747211,9.201962627521123,0.5099300709639354,2.360351990010349,20.197966484178835
186,2022-01-01 00:03:06,9.892651985384406,2.6679603779519665,3.6801829286753374,1.6927256011931546,5.693378192262879,9.070185393525557,32.6970844789933
187,2022-01-01 00:03:07,0.7333853054874806,5.918697395227289,1.980521514311122,5.0652568692064825,9.040379513170492,5.810691071474797,28.548931668877664
188,2022-01-01 00:03:08,0.015215560174006715,5.3686373816673685,1.0914998716427127,7.113475760025663,5.31662379128535,3.7939137810653403,22.699366145860445
189,2022-01-01 00:03:09,5.391020597864723,8.379182396250908,6.021691864276645,1.438116913225156,4.015836180860316,0.7016580407909123,25.94750599326866
190,2022-01-01 00:03:10,1.8559796572194687,1.7407850686878912,0.64440600859347,4.499256098803766,2.316540531917688,5.340961484596264,16.39792884981855
